ts,condition,model,run,sample_id,prompt_tokens,completion_tokens,cost_usd
1787985970,decomposed,gpt56sol,1,S087,2171,232,0.0032265
1787985971,decomposed,gpt56sol,1,S090,2112,239,0.003149
1787985974,decomposed,gpt56sol,1,S092,2269,216,0.0033115
1787985975,decomposed,gpt56sol,1,S091,2154,261,0.003474
1787985976,decomposed,gpt56sol,1,S089,2177,600,0.0069215
1787985976,decomposed,gpt56sol,1,S093,2113,333,0.0040915
1787985977,decomposed,gpt56sol,1,S094,2154,169,0.002554
1787985979,decomposed,gpt56sol,1,S097,2132,106,0.001869
1787985980,decomposed,gpt56sol,1,S095,2143,370,0.0045365
1787985983,decomposed,gpt56sol,1,S098,2205,317,0.0041615
1787985984,decomposed,gpt56sol,1,S100,2186,229,0.003234
1787985987,decomposed,gpt56sol,1,S099,2175,326,0.0041765
1787985988,decomposed,gpt56sol,1,S096,2144,635,0.007189
1787985989,decomposed,gpt56sol,1,S102,2138,239,0.003214
1787985991,decomposed,gpt56sol,1,S101,2197,427,0.0052415
1787986024,decomposed,gpt56sol,1,S105,2163,194,0.0028265
1787986027,decomposed,gpt56sol,1,S106,2156,250,0.003369
1787986028,decomposed,gpt56sol,1,S107,2174,211,0.003024
1787986031,decomposed,gpt56sol,1,S109,2180,202,0.002949
1787986032,decomposed,gpt56sol,1,S108,2150,267,0.003524
1787986035,decomposed,gpt56sol,1,S111,2188,192,0.002869
1787986036,decomposed,grok46,1,S004,2292,1182,0.011484
1787986037,decomposed,grok46,1,S003,2291,1266,0.011986
1787986038,decomposed,gpt56sol,1,S103,,,
1787986039,decomposed,gpt56sol,1,S104,,,
1787986040,decomposed,gpt56sol,1,S110,2152,492,0.005779
1787986040,decomposed,grok46,1,S002,2295,1564,0.013782
1787986040,decomposed,gpt56sol,1,S112,2158,208,0.002954
1787986042,decomposed,gpt56sol,1,S113,2190,263,0.003584
1787986044,decomposed,gpt56sol,1,S115,2142,260,0.003434
1787986044,decomposed,grok46,1,S001,2293,1616,0.014282
1787986045,decomposed,gpt56sol,1,S117,2144,165,0.002489
1787986045,decomposed,gpt56sol,1,S114,2289,348,0.0046815
1787986046,decomposed,gpt56sol,1,S116,2188,347,0.004419
1787986049,decomposed,gpt56sol,1,S119,2152,200,0.002859
1787986051,decomposed,gpt56sol,1,S118,2170,372,0.004624
1787986051,decomposed,gpt56sol,1,S121,2157,202,0.0028915
1787986052,decomposed,gpt56sol,1,S120,2185,393,0.0048715
1787986057,decomposed,gpt56sol,1,S122,2179,351,0.0044365
1787986058,decomposed,gpt56sol,1,S124,2131,417,0.0049765
1787986060,decomposed,grok46,1,S006,2312,1254,0.011956
1787986060,decomposed,gpt56sol,1,S123,2183,624,0.0071765
1787986088,decomposed,grok46,1,S009,2332,1593,0.01403
1787986088,decomposed,gpt56sol,1,S125,2152,253,0.003389
1787986089,decomposed,grok46,1,S008,2290,2816,0.021476
1787986092,decomposed,gpt56sol,1,S126,2121,185,0.0026315
1787986093,decomposed,gpt56sol,1,S129,2152,325,0.004109
1787986093,decomposed,gpt56sol,1,S127,2140,323,0.004059
1787986095,decomposed,gpt56sol,1,S128,2208,225,0.003249
1787986096,decomposed,gpt56sol,1,S130,2132,202,0.002829
1787986097,decomposed,gpt56sol,1,S132,2158,191,0.002784
1787986098,decomposed,gpt56sol,1,S133,2160,187,0.002749
1787986099,decomposed,gpt56sol,1,S131,2203,333,0.0043165
1787986100,decomposed,gpt56sol,1,S135,2199,238,0.0033565
1787986102,decomposed,grok46,1,S007,2289,3014,0.02247
1787986103,decomposed,gpt56sol,1,S137,2185,235,0.0032915
1787986104,decomposed,gpt56sol,1,S138,2149,234,0.0031915
1787986105,decomposed,gpt56sol,1,S136,2182,424,0.005174
1787986106,decomposed,gpt56sol,1,S139,2162,193,0.002814
1787986107,decomposed,grok46,1,S005,2287,3909,0.027836
1787986107,decomposed,gpt56sol,1,S134,2175,620,0.0071165
1787986109,decomposed,gpt56sol,1,S142,2133,195,0.0027615
1787986110,decomposed,gpt56sol,1,S141,2206,329,0.004284
1787986110,decomposed,gpt56sol,1,S140,2164,387,0.004759
1787986114,decomposed,gpt56sol,1,S143,2168,467,0.005569
1787986115,decomposed,gpt56sol,1,S144,2159,331,0.0041865
1787986121,decomposed,grok46,1,S012,2335,1059,0.010832
1787986137,decomposed,grok46,1,S010,2318,2754,0.020968
1787986141,decomposed,grok46,1,S014,2292,1140,0.011232
1787986144,decomposed,gpt56sol,1,S145,2187,163,0.0025765
1787986147,decomposed,gpt56sol,1,S146,2164,251,0.003399
1787986148,decomposed,gpt56sol,1,S147,2172,175,0.002659
1787986148,decomposed,gpt56sol,1,S149,2180,294,0.003869
1787986150,decomposed,grok46,1,S011,2323,3209,0.023708
1787986150,decomposed,gpt56sol,1,S148,2212,234,0.003349
1787986150,decomposed,gpt56sol,1,S150,2123,223,0.0030165
1787986152,decomposed,sonnet46,1,S001,2258,136,0.008814
1787986152,decomposed,sonnet46,1,S002,2268,151,0.009069
1787986154,decomposed,sonnet46,1,S003,2260,150,0.00903
1787986154,decomposed,sonnet46,1,S004,2257,136,0.008811
1787986155,decomposed,sonnet46,1,S005,2254,139,0.008847
1787986156,decomposed,sonnet46,1,S006,2281,151,0.009108
1787986158,decomposed,sonnet46,1,S008,2258,151,0.009039
1787986158,decomposed,sonnet46,1,S007,2256,148,0.008988
1787986159,decomposed,sonnet46,1,S010,2301,144,0.009063
1787986160,decomposed,sonnet46,1,S009,2308,170,0.009474
1787986161,decomposed,sonnet46,1,S011,2298,165,0.009369
1787986162,decomposed,sonnet46,1,S012,2317,157,0.009306
1787986163,decomposed,sonnet46,1,S014,2259,143,0.008922
1787986163,decomposed,sonnet46,1,S013,2364,148,0.009312
1787986166,decomposed,sonnet46,1,S015,2330,180,0.00969
1787986166,decomposed,sonnet46,1,S016,2302,167,0.009411
1787986166,decomposed,sonnet46,1,S017,2293,174,0.009489
1787986167,decomposed,sonnet46,1,S018,2276,155,0.009153
1787986168,decomposed,grok46,1,S016,2325,1478,0.013326
1787986169,decomposed,sonnet46,1,S019,2276,147,0.009033
1787986170,decomposed,sonnet46,1,S020,2277,154,0.009141
1787986177,decomposed,grok46,1,S013,2383,3896,0.02795
1787986192,decomposed,grok46,1,S018,2307,1543,0.01368
1787986204,decomposed,sonnet46,1,S023,2310,160,0.00933
1787986205,decomposed,sonnet46,1,S024,2409,157,0.009582
1787986208,decomposed,sonnet46,1,S026,2264,132,0.008772
1787986208,decomposed,sonnet46,1,S025,2270,195,0.009735
1787986211,decomposed,sonnet46,1,S027,2282,145,0.009021
1787986212,decomposed,sonnet46,1,S028,2288,142,0.008994
1787986213,decomposed,grok46,1,S015,2342,3638,0.023248
1787986215,decomposed,sonnet46,1,S029,2288,142,0.008994
1787986215,decomposed,sonnet46,1,S030,2280,167,0.009345
1787986218,decomposed,grok46,1,S019,2303,2157,0.017356
1787986218,decomposed,sonnet46,1,S021,,,
1787986218,decomposed,sonnet46,1,S031,2285,163,0.0093
1787986218,decomposed,sonnet46,1,S022,,,
1787986222,decomposed,sonnet46,1,S034,2291,159,0.009258
1787986222,decomposed,sonnet46,1,S033,2390,166,0.00966
1787986223,decomposed,sonnet46,1,S035,2330,189,0.009825
1787986225,decomposed,sonnet46,1,S032,2293,174,0.009489
1787986226,decomposed,sonnet46,1,S036,2390,169,0.009705
1787986226,decomposed,sonnet46,1,S037,2298,159,0.009279
1787986227,decomposed,sonnet46,1,S038,2282,185,0.009621
1787986229,decomposed,sonnet46,1,S039,2389,159,0.009552
1787986230,decomposed,sonnet46,1,S040,2290,160,0.00927
1787986230,decomposed,sonnet46,1,S041,2303,149,0.009144
1787986231,decomposed,sonnet46,1,S042,2290,160,0.00927
1787986231,decomposed,grok46,1,S020,2303,2283,0.018112
1787986239,decomposed,grok46,1,S021,2362,1417,0.013034
1787986243,decomposed,grok46,1,S017,2328,4501,0.03147
1787986264,decomposed,sonnet46,1,S044,2299,145,0.009072
1787986264,decomposed,sonnet46,1,S043,2301,154,0.009213
1787986264,decomposed,grok46,1,S024,2412,1257,0.012174
1787986265,decomposed,sonnet46,1,S045,2297,186,0.009681
1787986266,decomposed,sonnet46,1,S046,2294,170,0.009432
1787986267,decomposed,sonnet46,1,S048,2298,141,0.009009
1787986268,decomposed,sonnet46,1,S047,2317,158,0.009321
1787986269,decomposed,grok46,1,S022,2322,2464,0.019236
1787986269,decomposed,sonnet46,1,S049,2316,153,0.009243
1787986270,decomposed,sonnet46,1,S050,2283,159,0.009234
1787986271,decomposed,sonnet46,1,S051,2294,165,0.009357
1787986271,decomposed,sonnet46,1,S052,2286,159,0.009243
1787986272,decomposed,sonnet46,1,S053,2319,144,0.009117
1787986274,decomposed,sonnet46,1,S054,2300,151,0.009165
1787986275,decomposed,sonnet46,1,S056,2372,145,0.009291
1787986276,decomposed,sonnet46,1,S055,2366,187,0.009903
1787986276,decomposed,sonnet46,1,S057,2288,150,0.009114
1787986278,decomposed,grok46,1,S026,2297,821,0.006256
1787986278,decomposed,sonnet46,1,S058,2286,162,0.009288
1787986278,decomposed,sonnet46,1,S059,2390,148,0.00939
1787986280,decomposed,sonnet46,1,S060,2341,177,0.009678
1787986280,decomposed,sonnet46,1,S061,2344,191,0.009897
1787986281,decomposed,sonnet46,1,S062,2301,153,0.009198
1787986294,decomposed,grok46,1,S027,2307,1173,0.011652
1787986300,decomposed,grok46,1,S028,2310,1144,0.011292
1787986303,decomposed,grok46,1,S023,2328,4054,0.028788
1787986310,decomposed,grok46,1,S025,2300,3218,0.023716
1787986316,decomposed,grok46,1,S029,2321,1150,0.008278
1787986329,decomposed,sonnet46,1,S063,,,
1787986330,decomposed,sonnet46,1,S064,,,
1787986332,decomposed,sonnet46,1,S065,,,
1787986332,decomposed,sonnet46,1,S066,,,
1787986334,decomposed,sonnet46,1,S067,2340,174,0.00963
1787986334,decomposed,sonnet46,1,S068,2360,168,0.0096
1787986336,decomposed,sonnet46,1,S070,2335,156,0.009345
1787986337,decomposed,sonnet46,1,S069,2394,188,0.010002
1787986337,decomposed,sonnet46,1,S071,2349,152,0.009327
1787986338,decomposed,grok46,1,S031,2314,1824,0.01538
1787986338,decomposed,sonnet46,1,S072,2342,167,0.009531
1787986338,decomposed,grok46,1,S030,2311,1992,0.016382
1787986340,decomposed,sonnet46,1,S073,2362,165,0.009561
1787986340,decomposed,sonnet46,1,S074,2356,154,0.009378
1787986341,decomposed,sonnet46,1,S075,2353,157,0.009414
1787986342,decomposed,sonnet46,1,S076,2359,157,0.009432
1787986344,decomposed,sonnet46,1,S078,2347,146,0.009231
1787986344,decomposed,sonnet46,1,S077,2428,176,0.009924
1787986345,decomposed,sonnet46,1,S079,2334,171,0.009567
1787986345,decomposed,sonnet46,1,S080,2391,148,0.009393
1787986348,decomposed,sonnet46,1,S081,2307,150,0.009171
1787986350,decomposed,sonnet46,1,S083,2358,189,0.009909
1787986350,decomposed,sonnet46,1,S084,2367,179,0.009786
1787986352,decomposed,sonnet46,1,S085,2386,166,0.009648
1787986354,decomposed,sonnet46,1,S082,2345,177,0.00969
1787986355,decomposed,sonnet46,1,S086,2368,220,0.010404
1787986365,decomposed,grok46,1,S034,2321,1375,0.0127
1787986366,decomposed,grok46,1,S035,2338,1381,0.01277
1787986380,decomposed,grok46,1,S033,2403,3063,0.023184
1787986380,decomposed,grok46,1,S032,2310,3606,0.022992
1787986385,decomposed,sonnet46,1,S087,2400,178,0.00987
1787986387,decomposed,sonnet46,1,S088,2420,168,0.00978
1787986388,decomposed,sonnet46,1,S089,2408,171,0.009789
1787986390,decomposed,sonnet46,1,S090,2321,156,0.009303
1787986394,decomposed,sonnet46,1,S091,2374,171,0.009687
1787986395,decomposed,sonnet46,1,S094,2368,196,0.010044
1787986397,decomposed,sonnet46,1,S092,2513,189,0.010374
1787986398,decomposed,sonnet46,1,S093,2344,185,0.009807
1787986399,decomposed,sonnet46,1,S096,2383,170,0.009699
1787986400,decomposed,sonnet46,1,S095,2376,212,0.010308
1787986401,decomposed,sonnet46,1,S097,2351,154,0.009363
1787986401,decomposed,grok46,1,S036,2403,1685,0.014724
1787986403,decomposed,sonnet46,1,S099,2410,159,0.009615
1787986403,decomposed,sonnet46,1,S098,2470,179,0.010095
1787986403,decomposed,sonnet46,1,S100,2412,167,0.009741
1787986406,decomposed,sonnet46,1,S101,2426,173,0.009873
1787986407,decomposed,grok46,1,S037,2315,2164,0.01435
1787986407,decomposed,sonnet46,1,S104,2406,168,0.009738
1787986407,decomposed,sonnet46,1,S102,2365,181,0.00981
1787986408,decomposed,sonnet46,1,S103,2410,173,0.009825
1787986410,decomposed,sonnet46,1,S105,2383,172,0.009729
1787986412,decomposed,sonnet46,1,S107,2414,174,0.009852
1787986427,decomposed,grok46,1,S041,2334,1098,0.011064
1787986429,decomposed,grok46,1,S039,2410,2606,0.020264
1787986433,decomposed,grok46,1,S038,2310,2947,0.02211
1787986446,decomposed,sonnet46,1,S109,2403,181,0.009924
1787986446,decomposed,sonnet46,1,S110,2372,163,0.009561
1787986449,decomposed,sonnet46,1,S111,2421,149,0.009498
1787986450,decomposed,sonnet46,1,S112,2386,167,0.009663
1787986453,decomposed,sonnet46,1,S113,2424,163,0.009717
1787986453,decomposed,grok46,1,S042,2314,1553,0.013754
1787986455,decomposed,sonnet46,1,S114,2552,209,0.010791
1787986456,decomposed,grok46,1,S040,2311,2717,0.020732
1787986457,decomposed,grok46,1,S044,2315,1254,0.00889
1787986457,decomposed,sonnet46,1,S115,2367,173,0.009696
1787986459,decomposed,sonnet46,1,S108,,,
1787986459,decomposed,sonnet46,1,S106,,,
1787986461,decomposed,sonnet46,1,S116,2429,190,0.010137
1787986461,decomposed,sonnet46,1,S117,2371,144,0.009273
1787986463,decomposed,sonnet46,1,S119,2379,155,0.009462
1787986465,decomposed,sonnet46,1,S118,2399,212,0.010377
1787986465,decomposed,sonnet46,1,S120,2412,172,0.009816
1787986465,decomposed,sonnet46,1,S121,2411,193,0.010128
1787986468,decomposed,sonnet46,1,S122,2409,199,0.010212
1787986469,decomposed,sonnet46,1,S123,2401,161,0.009618
1787986469,decomposed,sonnet46,1,S124,2353,175,0.009684
1787986470,decomposed,sonnet46,1,S125,2388,190,0.010014
1787986472,decomposed,grok46,1,S045,2327,1043,0.01072
1787986472,decomposed,sonnet46,1,S126,2343,189,0.009864
1787986474,decomposed,sonnet46,1,S127,2360,210,0.01023
1787986474,decomposed,sonnet46,1,S129,2381,165,0.009618
1787986480,decomposed,grok46,1,S043,2322,2452,0.019164
1787986488,decomposed,grok46,1,S048,2326,950,0.007088
1787986504,decomposed,sonnet46,1,S128,2447,160,0.009741
1787986507,decomposed,sonnet46,1,S130,2357,156,0.009411
1787986508,decomposed,sonnet46,1,S133,2385,159,0.00954
1787986509,decomposed,sonnet46,1,S131,2462,194,0.010296
1787986511,decomposed,sonnet46,1,S135,2427,158,0.009651
1787986511,decomposed,sonnet46,1,S134,2400,178,0.00987
1787986514,decomposed,sonnet46,1,S136,2415,185,0.01002
1787986515,decomposed,sonnet46,1,S138,2376,162,0.009558
1787986517,decomposed,sonnet46,1,S139,2376,160,0.009528
1787986518,decomposed,sonnet46,1,S140,2395,144,0.009345
1787986519,decomposed,grok46,1,S046,2319,3266,0.024042
1787986519,decomposed,grok46,1,S050,2312,1659,0.014386
1787986521,decomposed,sonnet46,1,S137,2435,183,0.01005
1787986522,decomposed,sonnet46,1,S142,2359,162,0.009507
1787986523,decomposed,sonnet46,1,S141,2440,207,0.010425
1787986525,decomposed,sonnet46,1,S143,2383,181,0.009864
1787986525,decomposed,sonnet46,1,S132,,,
1787986526,decomposed,sonnet46,1,S144,2399,152,0.009477
1787986527,decomposed,sonnet46,1,S145,2429,143,0.009432
1787986529,decomposed,sonnet46,1,S146,2389,161,0.009582
1787986529,decomposed,sonnet46,1,S147,2396,136,0.009228
1787986530,decomposed,sonnet46,1,S148,2442,149,0.009561
1787986530,decomposed,sonnet46,1,S149,2404,156,0.009552
1787986531,decomposed,grok46,1,S047,2342,3590,0.02296
1787986532,decomposed,grok46,1,S051,2320,727,0.00881
1787986547,decomposed,grok46,1,S053,2351,905,0.006868
1787986547,decomposed,grok46,1,S052,2308,1431,0.01301
1787986551,decomposed,grok46,1,S054,2323,1028,0.010622
1787986551,decomposed,grok46,1,S049,2335,3497,0.02546
1787986563,decomposed,grok46,1,S056,2390,877,0.010042
1787986564,decomposed,sonnet46,1,S150,2334,167,0.009507
1787986579,decomposed,grok46,1,S057,2317,1538,0.01367
1787986584,decomposed,grok46,1,S055,2383,1743,0.015032
1787986588,decomposed,grok46,1,S058,2318,1928,0.016012
1787986596,decomposed,grok46,1,S059,2404,1638,0.014444
1787986606,decomposed,grok46,1,S062,2320,948,0.010328
1787986614,decomposed,grok46,1,S063,2376,1007,0.010602
1787986618,decomposed,grok46,1,S060,2355,2000,0.013446
1787986632,decomposed,grok46,1,S064,2331,1308,0.012318
1787986662,decomposed,haiku45,1,S107,2413,209,0.003458
1787986662,decomposed,haiku45,1,S138,2375,196,0.003355
1787986664,decomposed,gpt56luna,1,S032,2078,462,0.0006218
1787986665,decomposed,gpt56luna,1,S093,2113,430,0.0010441
1787986668,decomposed,gpt56sol,1,S002,2059,176,0.0023865
1787986668,decomposed,gpt56sol,1,S003,2056,169,0.002309
1787986668,decomposed,gpt56sol,1,S001,2057,244,0.0030615
1787986668,decomposed,gpt56sol,1,S004,2057,179,0.0024115
1787986672,decomposed,gpt56sol,1,S019,2068,279,0.003439
1787986673,decomposed,gpt56sol,1,S024,2181,304,0.0039715
1787986674,decomposed,gpt56sol,1,S012,2104,282,0.003559
1787986678,decomposed,gpt56sol,1,S036,2170,325,0.004154
1787986679,decomposed,gpt56sol,1,S040,2078,335,0.004024
1787986679,decomposed,gpt56sol,1,S017,2093,646,0.0071715
1787986680,decomposed,gpt56sol,1,S042,2080,110,0.001779
1787986681,decomposed,gpt56sol,1,S032,2078,459,0.005264
1787986683,decomposed,gpt56sol,1,S044,2081,166,0.0023415
1787986684,decomposed,gpt56sol,1,S048,2093,110,0.0018115
1787986687,decomposed,gpt56sol,1,S043,2092,494,0.005649
1787986687,decomposed,gpt56sol,1,S045,2090,469,0.005394
1787986688,decomposed,gpt56sol,1,S053,2114,178,0.002544
1787986689,decomposed,gpt56sol,1,S049,2103,318,0.0039165
1787986691,decomposed,gpt56sol,1,S056,2156,173,0.002599
1787986692,decomposed,gpt56sol,1,S061,2120,248,0.003259
1787986692,decomposed,gpt56sol,1,S065,2129,203,0.0028315
1787986694,decomposed,gpt56sol,1,S059,2173,352,0.0044315
1787986720,decomposed,grok46,1,S068,2378,1547,0.013846
1787986723,decomposed,grok46,1,S069,2393,1646,0.011398
1787986731,decomposed,grok46,1,S061,2354,2098,0.017104
1787986737,decomposed,grok46,1,S065,2365,2389,0.018872
1787986742,decomposed,grok46,1,S076,2382,1071,0.010998
1787986750,decomposed,grok46,1,S074,2363,1659,0.014488
1787986767,decomposed,grok46,1,S079,2350,1924,0.016244
1787986770,decomposed,grok46,1,S083,2368,1375,0.009722
1787986783,decomposed,grok46,1,S084,2381,1805,0.0154
1787986790,decomposed,grok46,1,S089,2415,1268,0.009174
1787986796,decomposed,grok46,1,S093,2355,1294,0.012282
1787986813,decomposed,grok46,1,S100,2415,1524,0.013974
1787986813,decomposed,grok46,1,S111,2418,902,0.006984
1787986815,decomposed,grok46,1,S109,2406,1348,0.009636
1787986835,decomposed,grok46,1,S112,2388,1136,0.008328
1787986839,decomposed,grok46,1,S117,2381,1254,0.012094
1787986844,decomposed,grok46,1,S116,2429,1445,0.010264
1787986863,decomposed,grok46,1,S130,2368,1237,0.011966
1787986868,decomposed,grok46,1,S132,2390,974,0.010432
1787986887,decomposed,grok46,1,S081,2331,7023,0.0468
1787986897,decomposed,grok46,1,S137,2428,1636,0.01448
1787986904,decomposed,grok46,1,S147,2404,1006,0.010844
1787986904,decomposed,grok46,1,S144,2387,1557,0.013924
1787986952,decomposed,grok46,1,S123,2418,5298,0.03336
1787986986,decomposed,qwen38max,1,S084,2244,3325,0.024438
1787987286,decomposed,qwen38max,1,S108,2249,3083,0.019412
1787987301,decomposed,qwen38max,1,S032,,,
1787987361,decomposed,qwen38max,1,S115,,,
1787987383,decomposed,qwen38max,1,S120,,,
1787987444,decomposed,qwen3827b,1,S001,2156,2024,0.0060236
1787987461,decomposed,qwen3827b,1,S042,2179,1340,0.0042886
1787987485,decomposed,qwen3827b,1,S048,2192,991,0.00349245
1787987591,decomposed,qwen38max,1,S134,2278,3757,0.023514
1787987608,decomposed,qwen3827b,1,S049,2201,3249,0.01067142
1787987610,decomposed,qwen38max,1,S135,2302,1884,0.012324
1787987615,decomposed,qwen3827b,1,S053,2215,1411,0.005119
1787987620,decomposed,qwen3827b,1,S056,2259,593,0.002472225
1787987647,decomposed,qwen3827b,1,S065,2231,2005,0.00741995
1787987648,decomposed,qwen3827b,1,S061,2219,1712,0.00523265
1787987657,decomposed,qwen3827b,1,S069,2305,1424,0.00559405
1787987677,decomposed,qwen3827b,1,S059,2272,3151,0.0111056
1787987690,decomposed,qwen3827b,1,S076,2290,1512,0.0058689
1787987697,decomposed,qwen38max,1,S123,,,
1787987702,decomposed,qwen3827b,1,S079,2249,1542,0.00594645
1787987705,decomposed,qwen3827b,1,S081,2269,899,0.0035886
1787987828,decomposed,qwen3827b,1,S084,2244,3735,0.01021683
1787987835,decomposed,qwen3827b,1,S083,2242,6281,0.01952736
1787987886,decomposed,qwen3827b,1,S089,2282,3020,0.0088517
1787987922,decomposed,qwen3827b,1,S100,2293,1639,0.004892855
1787987939,decomposed,qwen3827b,1,S093,2213,4937,0.01548318
1787987950,decomposed,qwen3827b,1,S111,2366,881,0.0035734
1787987961,decomposed,qwen3827b,1,S109,2284,2049,0.00618215
1787987987,decomposed,qwen3827b,1,S112,2257,2908,0.01097056
1787987995,decomposed,qwen3827b,1,S074,,,
1787987996,decomposed,qwen3827b,1,S068,2243,2738,0.00806255
1787988010,decomposed,qwen3827b,1,S117,2243,1429,0.00454115
1787988015,decomposed,qwen3827b,1,S115,2246,3709,0.0116334
1787988033,decomposed,qwen3827b,1,S130,2232,1585,0.00646036
1787988054,decomposed,qwen3827b,1,S132,2263,884,0.002954855
1787988071,decomposed,qwen3827b,1,S135,2370,911,0.003089
1787988110,decomposed,qwen3827b,1,S131,2312,4035,0.01101073
1787988126,decomposed,qwen3827b,1,S116,2296,3647,0.01021825
1787988148,decomposed,qwen3827b,1,S137,2291,2595,0.00910585
1787988158,decomposed,qwen3827b,1,S138,2254,1398,0.0048834
1787988161,decomposed,qwen3827b,1,S136,2282,4061,0.01288416
1787988179,decomposed,qwen3827b,1,S147,2275,835,0.00299785
